time_step,method,feature_mode,num_pedestrians,num_clusters,noise_ratio,raw_dbscan_num_clusters,raw_dbscan_noise_ratio,used_fallback,runtime_sec,eps,min_samples,window_size,momentum_alpha,position_weight,motion_weight
1250,dbscan_kmeans_fallback,instant_velocity,39,8,0.41025641025641024,8,0.41025641025641024,0,0.0006518363952636719,0.8,2,5,0.7,1.0,1.0
1260,dbscan_kmeans_fallback,instant_velocity,39,8,0.38461538461538464,8,0.38461538461538464,0,0.0006616115570068359,0.8,2,5,0.7,1.0,1.0
1270,dbscan_kmeans_fallback,instant_velocity,38,7,0.39473684210526316,7,0.39473684210526316,0,0.0006635189056396484,0.8,2,5,0.7,1.0,1.0
1280,dbscan_kmeans_fallback,instant_velocity,38,9,0.3684210526315789,9,0.3684210526315789,0,0.0006420612335205078,0.8,2,5,0.7,1.0,1.0
1290,dbscan_kmeans_fallback,instant_velocity,38,10,0.34210526315789475,10,0.34210526315789475,0,0.0006990432739257812,0.8,2,5,0.7,1.0,1.0
1300,dbscan_kmeans_fallback,instant_velocity,39,9,0.3076923076923077,9,0.3076923076923077,0,0.0006475448608398438,0.8,2,5,0.7,1.0,1.0
1310,dbscan_kmeans_fallback,instant_velocity,38,7,0.42105263157894735,7,0.42105263157894735,0,0.0007600784301757812,0.8,2,5,0.7,1.0,1.0
1320,dbscan_kmeans_fallback,instant_velocity,39,6,0.48717948717948717,6,0.48717948717948717,0,0.0007088184356689453,0.8,2,5,0.7,1.0,1.0
1330,dbscan_kmeans_fallback,instant_velocity,37,7,0.43243243243243246,7,0.43243243243243246,0,0.0006158351898193359,0.8,2,5,0.7,1.0,1.0
1340,dbscan_kmeans_fallback,instant_velocity,35,8,0.3142857142857143,8,0.3142857142857143,0,0.0006034374237060547,0.8,2,5,0.7,1.0,1.0
1350,dbscan_kmeans_fallback,instant_velocity,32,7,0.375,7,0.375,0,0.0006594657897949219,0.8,2,5,0.7,1.0,1.0
1360,dbscan_kmeans_fallback,instant_velocity,32,6,0.40625,6,0.40625,0,0.0005848407745361328,0.8,2,5,0.7,1.0,1.0
1370,dbscan_kmeans_fallback,instant_velocity,31,7,0.2903225806451613,7,0.2903225806451613,0,0.0006098747253417969,0.8,2,5,0.7,1.0,1.0
1380,dbscan_kmeans_fallback,instant_velocity,32,6,0.34375,6,0.34375,0,0.0005960464477539062,0.8,2,5,0.7,1.0,1.0
1390,dbscan_kmeans_fallback,instant_velocity,32,7,0.375,7,0.375,0,0.0005788803100585938,0.8,2,5,0.7,1.0,1.0
1400,dbscan_kmeans_fallback,instant_velocity,32,6,0.40625,6,0.40625,0,0.0005865097045898438,0.8,2,5,0.7,1.0,1.0
1410,dbscan_kmeans_fallback,instant_velocity,32,8,0.40625,8,0.40625,0,0.0006361007690429688,0.8,2,5,0.7,1.0,1.0
1420,dbscan_kmeans_fallback,instant_velocity,31,7,0.3225806451612903,7,0.3225806451612903,0,0.0005774497985839844,0.8,2,5,0.7,1.0,1.0
1430,dbscan_kmeans_fallback,instant_velocity,29,7,0.3103448275862069,7,0.3103448275862069,0,0.0006151199340820312,0.8,2,5,0.7,1.0,1.0
1440,dbscan_kmeans_fallback,instant_velocity,27,6,0.3333333333333333,6,0.3333333333333333,0,0.0008265972137451172,0.8,2,5,0.7,1.0,1.0
1450,dbscan_kmeans_fallback,instant_velocity,26,6,0.3076923076923077,6,0.3076923076923077,0,0.0006670951843261719,0.8,2,5,0.7,1.0,1.0
1460,dbscan_kmeans_fallback,instant_velocity,27,7,0.3333333333333333,7,0.3333333333333333,0,0.0005781650543212891,0.8,2,5,0.7,1.0,1.0
1470,dbscan_kmeans_fallback,instant_velocity,26,8,0.3076923076923077,8,0.3076923076923077,0,0.0006394386291503906,0.8,2,5,0.7,1.0,1.0
1480,dbscan_kmeans_fallback,instant_velocity,27,7,0.3333333333333333,7,0.3333333333333333,0,0.0006265640258789062,0.8,2,5,0.7,1.0,1.0
1490,dbscan_kmeans_fallback,instant_velocity,29,8,0.3103448275862069,8,0.3103448275862069,0,0.0006017684936523438,0.8,2,5,0.7,1.0,1.0
1500,dbscan_kmeans_fallback,instant_velocity,30,7,0.4,7,0.4,0,0.0005979537963867188,0.8,2,5,0.7,1.0,1.0
1510,dbscan_kmeans_fallback,instant_velocity,28,7,0.2857142857142857,7,0.2857142857142857,0,0.0005955696105957031,0.8,2,5,0.7,1.0,1.0
1520,dbscan_kmeans_fallback,instant_velocity,27,5,0.37037037037037035,5,0.37037037037037035,0,0.0005927085876464844,0.8,2,5,0.7,1.0,1.0
1530,dbscan_kmeans_fallback,instant_velocity,30,8,0.26666666666666666,8,0.26666666666666666,0,0.0006465911865234375,0.8,2,5,0.7,1.0,1.0
1540,dbscan_kmeans_fallback,instant_velocity,31,9,0.25806451612903225,9,0.25806451612903225,0,0.0005795955657958984,0.8,2,5,0.7,1.0,1.0
1550,dbscan_kmeans_fallback,instant_velocity,31,8,0.25806451612903225,8,0.25806451612903225,0,0.000579833984375,0.8,2,5,0.7,1.0,1.0
1560,dbscan_kmeans_fallback,instant_velocity,31,7,0.3225806451612903,7,0.3225806451612903,0,0.0006005764007568359,0.8,2,5,0.7,1.0,1.0
1570,dbscan_kmeans_fallback,instant_velocity,32,6,0.28125,6,0.28125,0,0.0005829334259033203,0.8,2,5,0.7,1.0,1.0
1580,dbscan_kmeans_fallback,instant_velocity,33,7,0.21212121212121213,7,0.21212121212121213,0,0.0006089210510253906,0.8,2,5,0.7,1.0,1.0
1590,dbscan_kmeans_fallback,instant_velocity,32,7,0.125,7,0.125,0,0.0006327629089355469,0.8,2,5,0.7,1.0,1.0
1600,dbscan_kmeans_fallback,instant_velocity,32,8,0.125,8,0.125,0,0.0005974769592285156,0.8,2,5,0.7,1.0,1.0
1610,dbscan_kmeans_fallback,instant_velocity,32,8,0.125,8,0.125,0,0.0005838871002197266,0.8,2,5,0.7,1.0,1.0
1620,dbscan_kmeans_fallback,instant_velocity,34,9,0.058823529411764705,9,0.058823529411764705,0,0.0006053447723388672,0.8,2,5,0.7,1.0,1.0
1630,dbscan_kmeans_fallback,instant_velocity,34,9,0.14705882352941177,9,0.14705882352941177,0,0.0012772083282470703,0.8,2,5,0.7,1.0,1.0
1640,dbscan_kmeans_fallback,instant_velocity,35,10,0.14285714285714285,10,0.14285714285714285,0,0.0006196498870849609,0.8,2,5,0.7,1.0,1.0
1650,dbscan_kmeans_fallback,instant_velocity,35,9,0.14285714285714285,9,0.14285714285714285,0,0.0006690025329589844,0.8,2,5,0.7,1.0,1.0
1660,dbscan_kmeans_fallback,instant_velocity,36,8,0.19444444444444445,8,0.19444444444444445,0,0.0005872249603271484,0.8,2,5,0.7,1.0,1.0
1670,dbscan_kmeans_fallback,instant_velocity,37,9,0.13513513513513514,9,0.13513513513513514,0,0.0006046295166015625,0.8,2,5,0.7,1.0,1.0
