time_step,method,feature_mode,num_pedestrians,num_clusters,noise_ratio,raw_dbscan_num_clusters,raw_dbscan_noise_ratio,used_fallback,runtime_sec,eps,min_samples,window_size,momentum_alpha,position_weight,motion_weight
1700,dbscan_kmeans_fallback,momentum,40,4,0.075,4,0.075,0,0.0006103515625,1.0,2,5,0.7,1.0,0.5
1710,dbscan_kmeans_fallback,momentum,40,6,0.075,6,0.075,0,0.0006279945373535156,1.0,2,5,0.7,1.0,0.5
1720,dbscan_kmeans_fallback,momentum,40,6,0.075,6,0.075,0,0.0006003379821777344,1.0,2,5,0.7,1.0,0.5
1730,dbscan_kmeans_fallback,momentum,43,6,0.06976744186046512,6,0.06976744186046512,0,0.0005843639373779297,1.0,2,5,0.7,1.0,0.5
1740,dbscan_kmeans_fallback,momentum,44,6,0.06818181818181818,6,0.06818181818181818,0,0.0005993843078613281,1.0,2,5,0.7,1.0,0.5
1750,dbscan_kmeans_fallback,momentum,44,7,0.06818181818181818,7,0.06818181818181818,0,0.001001596450805664,1.0,2,5,0.7,1.0,0.5
1760,dbscan_kmeans_fallback,momentum,46,6,0.10869565217391304,6,0.10869565217391304,0,0.000621795654296875,1.0,2,5,0.7,1.0,0.5
1770,dbscan_kmeans_fallback,momentum,47,6,0.10638297872340426,6,0.10638297872340426,0,0.0006120204925537109,1.0,2,5,0.7,1.0,0.5
1780,dbscan_kmeans_fallback,momentum,44,6,0.09090909090909091,6,0.09090909090909091,0,0.000614166259765625,1.0,2,5,0.7,1.0,0.5
1790,dbscan_kmeans_fallback,momentum,43,6,0.046511627906976744,6,0.046511627906976744,0,0.0006034374237060547,1.0,2,5,0.7,1.0,0.5
