time_step,method,feature_mode,num_pedestrians,num_clusters,noise_ratio,raw_dbscan_num_clusters,raw_dbscan_noise_ratio,used_fallback,runtime_sec,eps,min_samples,window_size,momentum_alpha,position_weight,motion_weight
1040,dbscan_kmeans_fallback,window_velocity,48,12,0.2916666666666667,12,0.2916666666666667,0,0.000606536865234375,0.8,2,5,0.7,1.0,1.0
1050,dbscan_kmeans_fallback,window_velocity,45,12,0.28888888888888886,12,0.28888888888888886,0,0.0008966922760009766,0.8,2,5,0.7,1.0,1.0
1060,dbscan_kmeans_fallback,window_velocity,45,11,0.3333333333333333,11,0.3333333333333333,0,0.0006196498870849609,0.8,2,5,0.7,1.0,1.0
1070,dbscan_kmeans_fallback,window_velocity,45,9,0.35555555555555557,9,0.35555555555555557,0,0.0006105899810791016,0.8,2,5,0.7,1.0,1.0
1080,dbscan_kmeans_fallback,window_velocity,44,8,0.4318181818181818,8,0.4318181818181818,0,0.0005886554718017578,0.8,2,5,0.7,1.0,1.0
1090,dbscan_kmeans_fallback,window_velocity,44,8,0.38636363636363635,8,0.38636363636363635,0,0.0006103515625,0.8,2,5,0.7,1.0,1.0
1100,dbscan_kmeans_fallback,window_velocity,43,11,0.27906976744186046,11,0.27906976744186046,0,0.0005846023559570312,0.8,2,5,0.7,1.0,1.0
1110,dbscan_kmeans_fallback,window_velocity,44,11,0.29545454545454547,11,0.29545454545454547,0,0.0006623268127441406,0.8,2,5,0.7,1.0,1.0
1120,dbscan_kmeans_fallback,window_velocity,45,12,0.26666666666666666,12,0.26666666666666666,0,0.0006000995635986328,0.8,2,5,0.7,1.0,1.0
1130,dbscan_kmeans_fallback,window_velocity,45,11,0.2222222222222222,11,0.2222222222222222,0,0.0005879402160644531,0.8,2,5,0.7,1.0,1.0
1140,dbscan_kmeans_fallback,window_velocity,44,12,0.18181818181818182,12,0.18181818181818182,0,0.0005967617034912109,0.8,2,5,0.7,1.0,1.0
1150,dbscan_kmeans_fallback,window_velocity,47,13,0.19148936170212766,13,0.19148936170212766,0,0.0005950927734375,0.8,2,5,0.7,1.0,1.0
1160,dbscan_kmeans_fallback,window_velocity,47,11,0.2765957446808511,11,0.2765957446808511,0,0.0006036758422851562,0.8,2,5,0.7,1.0,1.0
1170,dbscan_kmeans_fallback,window_velocity,44,11,0.29545454545454547,11,0.29545454545454547,0,0.0006442070007324219,0.8,2,5,0.7,1.0,1.0
1180,dbscan_kmeans_fallback,window_velocity,43,10,0.3488372093023256,10,0.3488372093023256,0,0.0005934238433837891,0.8,2,5,0.7,1.0,1.0
1190,dbscan_kmeans_fallback,window_velocity,43,9,0.3488372093023256,9,0.3488372093023256,0,0.0005972385406494141,0.8,2,5,0.7,1.0,1.0
