time_step,method,feature_type,num_pedestrians,num_clusters,noise_ratio,runtime_sec,n_clusters_param,eps,min_samples
1960,agglomerative,spatial_xy,42,3,0.0,0.00038051605224609375,3,0.6,2
1970,agglomerative,spatial_xy,42,3,0.0,0.00036907196044921875,3,0.6,2
1980,agglomerative,spatial_xy,43,3,0.0,0.00038313865661621094,3,0.6,2
1990,agglomerative,spatial_xy,42,3,0.0,0.0003781318664550781,3,0.6,2
2000,agglomerative,spatial_xy,41,3,0.0,0.0003829002380371094,3,0.6,2
2010,agglomerative,spatial_xy,47,3,0.0,0.0003921985626220703,3,0.6,2
2020,agglomerative,spatial_xy,47,3,0.0,0.00039768218994140625,3,0.6,2
2030,agglomerative,spatial_xy,47,3,0.0,0.00038814544677734375,3,0.6,2
2040,agglomerative,spatial_xy,47,3,0.0,0.0003902912139892578,3,0.6,2
2050,agglomerative,spatial_xy,49,3,0.0,0.0004096031188964844,3,0.6,2
2060,agglomerative,spatial_xy,47,3,0.0,0.0003848075866699219,3,0.6,2
2070,agglomerative,spatial_xy,47,3,0.0,0.00039005279541015625,3,0.6,2
2080,agglomerative,spatial_xy,45,3,0.0,0.0003809928894042969,3,0.6,2
2090,agglomerative,spatial_xy,43,3,0.0,0.000377655029296875,3,0.6,2
2100,agglomerative,spatial_xy,42,3,0.0,0.00037670135498046875,3,0.6,2
2110,agglomerative,spatial_xy,41,3,0.0,0.0003695487976074219,3,0.6,2
2120,agglomerative,spatial_xy,40,3,0.0,0.00040435791015625,3,0.6,2
2130,agglomerative,spatial_xy,37,3,0.0,0.0003592967987060547,3,0.6,2
2140,agglomerative,spatial_xy,38,3,0.0,0.0003724098205566406,3,0.6,2
2150,agglomerative,spatial_xy,38,3,0.0,0.00037217140197753906,3,0.6,2
2160,agglomerative,spatial_xy,34,3,0.0,0.0003631114959716797,3,0.6,2
2170,agglomerative,spatial_xy,34,3,0.0,0.0003826618194580078,3,0.6,2
2180,agglomerative,spatial_xy,36,3,0.0,0.00036907196044921875,3,0.6,2
2190,agglomerative,spatial_xy,40,3,0.0,0.00036835670471191406,3,0.6,2
2200,agglomerative,spatial_xy,40,3,0.0,0.00037217140197753906,3,0.6,2
2210,agglomerative,spatial_xy,38,3,0.0,0.00036907196044921875,3,0.6,2
2220,agglomerative,spatial_xy,36,3,0.0,0.00036215782165527344,3,0.6,2
2230,agglomerative,spatial_xy,35,3,0.0,0.00036215782165527344,3,0.6,2
2240,agglomerative,spatial_xy,33,3,0.0,0.00035572052001953125,3,0.6,2
2250,agglomerative,spatial_xy,31,3,0.0,0.0004019737243652344,3,0.6,2
2260,agglomerative,spatial_xy,32,3,0.0,0.0003490447998046875,3,0.6,2
2270,agglomerative,spatial_xy,32,3,0.0,0.000362396240234375,3,0.6,2
2280,agglomerative,spatial_xy,32,3,0.0,0.00035572052001953125,3,0.6,2
2290,agglomerative,spatial_xy,34,3,0.0,0.00039577484130859375,3,0.6,2
2300,agglomerative,spatial_xy,32,3,0.0,0.00035452842712402344,3,0.6,2
2310,agglomerative,spatial_xy,39,3,0.0,0.00037479400634765625,3,0.6,2
2320,agglomerative,spatial_xy,41,3,0.0,0.00037384033203125,3,0.6,2
2330,agglomerative,spatial_xy,41,3,0.0,0.0003714561462402344,3,0.6,2
2340,agglomerative,spatial_xy,44,3,0.0,0.00037741661071777344,3,0.6,2
2350,agglomerative,spatial_xy,48,3,0.0,0.0003981590270996094,3,0.6,2
2360,agglomerative,spatial_xy,48,3,0.0,0.00041866302490234375,3,0.6,2
2370,agglomerative,spatial_xy,47,3,0.0,0.0003848075866699219,3,0.6,2
2380,agglomerative,spatial_xy,47,3,0.0,0.0003838539123535156,3,0.6,2
2390,agglomerative,spatial_xy,47,3,0.0,0.00038361549377441406,3,0.6,2
2400,agglomerative,spatial_xy,49,3,0.0,0.0003948211669921875,3,0.6,2
2410,agglomerative,spatial_xy,49,3,0.0,0.0004105567932128906,3,0.6,2
2420,agglomerative,spatial_xy,49,3,0.0,0.00038743019104003906,3,0.6,2
2430,agglomerative,spatial_xy,48,3,0.0,0.0003826618194580078,3,0.6,2
2440,agglomerative,spatial_xy,48,3,0.0,0.00038886070251464844,3,0.6,2
2450,agglomerative,spatial_xy,49,3,0.0,0.00038909912109375,3,0.6,2
2460,agglomerative,spatial_xy,48,3,0.0,0.00038743019104003906,3,0.6,2
2470,agglomerative,spatial_xy,48,3,0.0,0.0003848075866699219,3,0.6,2
2480,agglomerative,spatial_xy,48,3,0.0,0.0004138946533203125,3,0.6,2
2490,agglomerative,spatial_xy,48,3,0.0,0.0003886222839355469,3,0.6,2
2500,agglomerative,spatial_xy,49,3,0.0,0.00039386749267578125,3,0.6,2
2510,agglomerative,spatial_xy,50,3,0.0,0.0003948211669921875,3,0.6,2
2520,agglomerative,spatial_xy,52,3,0.0,0.00039958953857421875,3,0.6,2
2530,agglomerative,spatial_xy,52,3,0.0,0.0004010200500488281,3,0.6,2
2540,agglomerative,spatial_xy,51,3,0.0,0.000392913818359375,3,0.6,2
2550,agglomerative,spatial_xy,48,3,0.0,0.0004172325134277344,3,0.6,2
2560,agglomerative,spatial_xy,45,3,0.0,0.0003840923309326172,3,0.6,2
2570,agglomerative,spatial_xy,45,3,0.0,0.00037217140197753906,3,0.6,2
2580,agglomerative,spatial_xy,43,3,0.0,0.0003762245178222656,3,0.6,2
2590,agglomerative,spatial_xy,41,3,0.0,0.0003638267517089844,3,0.6,2
2600,agglomerative,spatial_xy,41,3,0.0,0.0003826618194580078,3,0.6,2
2610,agglomerative,spatial_xy,41,3,0.0,0.0003731250762939453,3,0.6,2
2620,agglomerative,spatial_xy,41,3,0.0,0.00037097930908203125,3,0.6,2
2630,agglomerative,spatial_xy,40,3,0.0,0.0003712177276611328,3,0.6,2
2640,agglomerative,spatial_xy,40,3,0.0,0.0003685951232910156,3,0.6,2
2650,agglomerative,spatial_xy,41,3,0.0,0.0003714561462402344,3,0.6,2
2660,agglomerative,spatial_xy,40,3,0.0,0.00036835670471191406,3,0.6,2
2670,agglomerative,spatial_xy,43,3,0.0,0.0004177093505859375,3,0.6,2
2680,agglomerative,spatial_xy,42,3,0.0,0.0003719329833984375,3,0.6,2
2690,agglomerative,spatial_xy,41,3,0.0,0.0003769397735595703,3,0.6,2
2700,agglomerative,spatial_xy,39,3,0.0,0.00036907196044921875,3,0.6,2
2710,agglomerative,spatial_xy,37,3,0.0,0.0003578662872314453,3,0.6,2
2720,agglomerative,spatial_xy,37,3,0.0,0.00036334991455078125,3,0.6,2
2730,agglomerative,spatial_xy,38,3,0.0,0.0003707408905029297,3,0.6,2
2740,agglomerative,spatial_xy,38,3,0.0,0.0004086494445800781,3,0.6,2
2750,agglomerative,spatial_xy,35,3,0.0,0.0003509521484375,3,0.6,2
2760,agglomerative,spatial_xy,36,3,0.0,0.0003552436828613281,3,0.6,2
